locusId1,locusId2,gene1,gene2,layer,source,subtype,score,interaction_class,validation,zscore,read_ratio,query_gene,polarity,gene_direction
SPD_0194,SPD_0849,rplD,rplT,ppi,STRING,PPI,0.987,PPI,Computational,,,,,
SPD_0194,SPD_0550,rplD,rplK,ppi,STRING,PPI,0.987,PPI,Computational,,,,,
SPD_0194,SPD_1148,rplD,rplS,ppi,STRING,PPI,0.988,PPI,Computational,,,,,
SPD_0194,SPD_0989,rplD,rplU,ppi,STRING,PPI,0.988,PPI,Computational,,,,,
SPD_0194,SPD_0211,rplD,rpmD,ppi,STRING,PPI,0.99,PPI,Computational,,,,,
SPD_0194,SPD_0219,rplD,rplQ,ppi,STRING,PPI,0.99,PPI,Computational,,,,,
SPD_0194,SPD_0253,rplD,fusA,ppi,STRING,PPI,0.991,PPI,Computational,,,,,
SPD_0194,SPD_0203,rplD,rplN,ppi,STRING,PPI,0.991,PPI,Computational,,,,,
SPD_0194,SPD_0205,rplD,rplE,ppi,STRING,PPI,0.991,PPI,Computational,,,,,
SPD_0194,SPD_1187,rplD,rplL,ppi,STRING,PPI,0.992,PPI,Computational,,,,,
SPD_0194,SPD_0209,rplD,rplR,ppi,STRING,PPI,0.992,PPI,Computational,,,,,
SPD_0194,SPD_0212,rplD,rplO,ppi,STRING,PPI,0.992,PPI,Computational,,,,,
SPD_0194,SPD_0201,rplD,rpmC,ppi,STRING,PPI,0.992,PPI,Computational,,,,,
SPD_0194,SPD_0274,rplD,rplM,ppi,STRING,PPI,0.992,PPI,Computational,,,,,
SPD_0194,SPD_0204,rplD,rplX,ppi,STRING,PPI,0.993,PPI,Computational,,,,,
SPD_0194,SPD_0551,rplD,rplA,ppi,STRING,PPI,0.993,PPI,Computational,,,,,
SPD_0194,SPD_0208,rplD,rplF,ppi,STRING,PPI,0.994,PPI,Computational,,,,,
SPD_0194,SPD_1188,rplD,rplJ,ppi,STRING,PPI,0.994,PPI,Computational,,,,,
SPD_0194,SPD_1439,rplD,rpsO,ppi,STRING,PPI,0.995,PPI,Computational,,,,,
SPD_0194,SPD_0215,rplD,infA,ppi,STRING,PPI,0.996,PPI,Computational,,,,,
SPD_0194,SPD_0200,rplD,rplP,ppi,STRING,PPI,0.996,PPI,Computational,,,,,
SPD_0194,SPD_0206,rplD,rpsN,ppi,STRING,PPI,0.996,PPI,Computational,,,,,
SPD_0194,SPD_0207,rplD,rpsH,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0194,SPD_0251,rplD,rpsL,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0194,SPD_0202,rplD,rpsQ,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0194,SPD_0252,rplD,rpsG,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0194,SPD_0217,rplD,rpsK,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0194,SPD_0199,rplD,rpsC,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_0194,SPD_0210,rplD,rpsE,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_0194,SPD_0216,rplD,rpsM,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_0194,SPD_2042,rplD,rpsB,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_0194,SPD_0195,rplD,rplW,ppi,STRING,PPI,0.999,PPI,Computational,,,,,
SPD_0194,SPD_0198,rplD,rplV,ppi,STRING,PPI,0.999,PPI,Computational,,,,,
SPD_0194,SPD_0197,rplD,rpsS,ppi,STRING,PPI,0.999,PPI,Computational,,,,,
SPD_0194,SPD_0196,rplD,rplB,ppi,STRING,PPI,0.999,PPI,Computational,,,,,
SPD_0195,SPD_1338,rplW,atpH,ppi,STRING,PPI,0.709,PPI,Computational,,,,,
SPD_0195,SPD_1336,rplW,atpG,ppi,STRING,PPI,0.713,PPI,Computational,,,,,
SPD_0195,SPD_1339,rplW,atpF,ppi,STRING,PPI,0.724,PPI,Computational,,,,,
SPD_0195,SPD_1512,rplW,secA,ppi,STRING,PPI,0.73,PPI,Computational,,,,,
SPD_0195,SPD_0214,rplW,adk,ppi,STRING,PPI,0.734,PPI,Computational,,,,,
SPD_0195,SPD_1285,rplW,def,ppi,STRING,PPI,0.736,PPI,Computational,,,,,
SPD_0195,SPD_0679,rplW,trmD,ppi,STRING,PPI,0.784,PPI,Computational,,,,,
SPD_0195,SPD_1337,rplW,atpA,ppi,STRING,PPI,0.813,PPI,Computational,,,,,
SPD_0195,SPD_0442,rplW,pyrG,ppi,STRING,PPI,0.821,PPI,Computational,,,,,
SPD_0195,SPD_1819,rplW,nusG,ppi,STRING,PPI,0.828,PPI,Computational,,,,,
SPD_0195,SPD_0584,rplW,hflX,ppi,STRING,PPI,0.829,PPI,Computational,,,,,
SPD_0195,SPD_1820,rplW,secE,ppi,STRING,PPI,0.831,PPI,Computational,,,,,
SPD_0195,SPD_1458,rplW,relA,ppi,STRING,PPI,0.842,PPI,Computational,,,,,
SPD_0195,SPD_2041,rplW,tsf,ppi,STRING,PPI,0.848,PPI,Computational,,,,,
SPD_0195,SPD_0479,rplW,nusA,ppi,STRING,PPI,0.85,PPI,Computational,,,,,
SPD_0195,SPD_0906,rplW,prfA,ppi,STRING,PPI,0.857,PPI,Computational,,,,,
SPD_0195,SPD_0847,rplW,infC,ppi,STRING,PPI,0.859,PPI,Computational,,,,,
SPD_0195,SPD_0658,rplW,prfB,ppi,STRING,PPI,0.865,PPI,Computational,,,,,
SPD_0195,SPD_1060,rplW,lepA,ppi,STRING,PPI,0.866,PPI,Computational,,,,,
SPD_0195,SPD_1101,rplW,ftsY,ppi,STRING,PPI,0.883,PPI,Computational,,,,,
SPD_0195,SPD_0863,rplW,smpB,ppi,STRING,PPI,0.893,PPI,Computational,,,,,
SPD_0195,SPD_1758,rplW,rpoC,ppi,STRING,PPI,0.898,PPI,Computational,,,,,
SPD_0195,SPD_1142,rplW,ffh,ppi,STRING,PPI,0.924,PPI,Computational,,,,,
SPD_0195,SPD_1759,rplW,rpoB,ppi,STRING,PPI,0.925,PPI,Computational,,,,,
SPD_0195,SPD_0218,rplW,rpoA,ppi,STRING,PPI,0.938,PPI,Computational,,,,,
SPD_0195,SPD_0835,rplW,frr,ppi,STRING,PPI,0.939,PPI,Computational,,,,,
SPD_0195,SPD_1790,rplW,rpmH,ppi,STRING,PPI,0.942,PPI,Computational,,,,,
SPD_0195,SPD_0482,rplW,infB,ppi,STRING,PPI,0.951,PPI,Computational,,,,,
SPD_0195,SPD_0215,rplW,infA,ppi,STRING,PPI,0.956,PPI,Computational,,,,,
SPD_0195,SPD_0970,rplW,map,ppi,STRING,PPI,0.956,PPI,Computational,,,,,
SPD_0195,SPD_0757,rplW,rpsA,ppi,STRING,PPI,0.957,PPI,Computational,,,,,
SPD_0195,SPD_1245,rplW,rpsU,ppi,STRING,PPI,0.96,PPI,Computational,,,,,
SPD_0195,SPD_1154,rplW,rpmE,ppi,STRING,PPI,0.961,PPI,Computational,,,,,
SPD_0195,SPD_1964,rplW,rpmG,ppi,STRING,PPI,0.963,PPI,Computational,,,,,
SPD_0195,SPD_0732,rplW,rpsT,ppi,STRING,PPI,0.963,PPI,Computational,,,,,
SPD_0195,SPD_0849,rplW,rplT,ppi,STRING,PPI,0.973,PPI,Computational,,,,,
SPD_0195,SPD_0395,rplW,efp,ppi,STRING,PPI,0.975,PPI,Computational,,,,,
SPD_0195,SPD_0401,rplW,rpmB,ppi,STRING,PPI,0.979,PPI,Computational,,,,,
SPD_0195,SPD_0848,rplW,rpmI,ppi,STRING,PPI,0.979,PPI,Computational,,,,,
SPD_0195,SPD_0991,rplW,rpmA,ppi,STRING,PPI,0.98,PPI,Computational,,,,,
SPD_0195,SPD_0674,rplW,rpsP,ppi,STRING,PPI,0.98,PPI,Computational,,,,,
SPD_0195,SPD_1963,rplW,rpmF,ppi,STRING,PPI,0.98,PPI,Computational,,,,,
SPD_0195,SPD_1439,rplW,rpsO,ppi,STRING,PPI,0.981,PPI,Computational,,,,,
SPD_0195,SPD_0213,rplW,secY,ppi,STRING,PPI,0.981,PPI,Computational,,,,,
SPD_0195,SPD_1370,rplW,rpsF,ppi,STRING,PPI,0.982,PPI,Computational,,,,,
SPD_0195,SPD_2031,rplW,rplI,ppi,STRING,PPI,0.983,PPI,Computational,,,,,
SPD_0195,SPD_0251,rplW,rpsL,ppi,STRING,PPI,0.984,PPI,Computational,,,,,
SPD_0195,SPD_0217,rplW,rpsK,ppi,STRING,PPI,0.984,PPI,Computational,,,,,
SPD_0195,SPD_1148,rplW,rplS,ppi,STRING,PPI,0.985,PPI,Computational,,,,,
SPD_0195,SPD_1368,rplW,rpsR,ppi,STRING,PPI,0.985,PPI,Computational,,,,,
SPD_0195,SPD_0275,rplW,rpsI,ppi,STRING,PPI,0.986,PPI,Computational,,,,,
SPD_0195,SPD_1187,rplW,rplL,ppi,STRING,PPI,0.987,PPI,Computational,,,,,
SPD_0195,SPD_0210,rplW,rpsE,ppi,STRING,PPI,0.987,PPI,Computational,,,,,
SPD_0195,SPD_0216,rplW,rpsM,ppi,STRING,PPI,0.987,PPI,Computational,,,,,
SPD_0195,SPD_0199,rplW,rpsC,ppi,STRING,PPI,0.988,PPI,Computational,,,,,
SPD_0195,SPD_0219,rplW,rplQ,ppi,STRING,PPI,0.988,PPI,Computational,,,,,
SPD_0195,SPD_0253,rplW,fusA,ppi,STRING,PPI,0.989,PPI,Computational,,,,,
SPD_0195,SPD_0550,rplW,rplK,ppi,STRING,PPI,0.989,PPI,Computational,,,,,
SPD_0195,SPD_0989,rplW,rplU,ppi,STRING,PPI,0.989,PPI,Computational,,,,,
SPD_0195,SPD_0206,rplW,rpsN,ppi,STRING,PPI,0.99,PPI,Computational,,,,,
SPD_0195,SPD_0202,rplW,rpsQ,ppi,STRING,PPI,0.991,PPI,Computational,,,,,
SPD_0195,SPD_0200,rplW,rplP,ppi,STRING,PPI,0.991,PPI,Computational,,,,,
SPD_0195,SPD_0205,rplW,rplE,ppi,STRING,PPI,0.991,PPI,Computational,,,,,
SPD_0195,SPD_1896,rplW,gltX,ppi,STRING,PPI,0.991,PPI,Computational,,,,,
SPD_0195,SPD_0203,rplW,rplN,ppi,STRING,PPI,0.992,PPI,Computational,,,,,
SPD_0195,SPD_0197,rplW,rpsS,ppi,STRING,PPI,0.993,PPI,Computational,,,,,
SPD_0195,SPD_2042,rplW,rpsB,ppi,STRING,PPI,0.993,PPI,Computational,,,,,
SPD_0195,SPD_0207,rplW,rpsH,ppi,STRING,PPI,0.994,PPI,Computational,,,,,
SPD_0195,SPD_0252,rplW,rpsG,ppi,STRING,PPI,0.994,PPI,Computational,,,,,
SPD_0195,SPD_0211,rplW,rpmD,ppi,STRING,PPI,0.995,PPI,Computational,,,,,
SPD_0195,SPD_0274,rplW,rplM,ppi,STRING,PPI,0.995,PPI,Computational,,,,,
SPD_0195,SPD_0204,rplW,rplX,ppi,STRING,PPI,0.996,PPI,Computational,,,,,
SPD_0195,SPD_0198,rplW,rplV,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0195,SPD_0551,rplW,rplA,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0195,SPD_0208,rplW,rplF,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0195,SPD_0212,rplW,rplO,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0195,SPD_0196,rplW,rplB,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0195,SPD_1188,rplW,rplJ,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0195,SPD_0209,rplW,rplR,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_0195,SPD_0201,rplW,rpmC,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_0196,SPD_1336,rplB,atpG,ppi,STRING,PPI,0.706,PPI,Computational,,,,,
SPD_0196,SPD_1274,rplB,guaA,ppi,STRING,PPI,0.717,PPI,Computational,,,,,
SPD_0196,SPD_1757,rplB,ndk,ppi,STRING,PPI,0.731,PPI,Computational,,,,,
SPD_0196,SPD_1339,rplB,atpF,ppi,STRING,PPI,0.732,PPI,Computational,,,,,
SPD_0196,SPD_0460,rplB,dnaK,ppi,STRING,PPI,0.733,PPI,Computational,,,,,
SPD_0196,SPD_1335,rplB,atpD,ppi,STRING,PPI,0.733,PPI,Computational,,,,,
SPD_0196,SPD_0678,rplB,rimM,ppi,STRING,PPI,0.738,PPI,Computational,,,,,
SPD_0196,SPD_1285,rplB,def,ppi,STRING,PPI,0.739,PPI,Computational,,,,,
SPD_0196,SPD_1337,rplB,atpA,ppi,STRING,PPI,0.767,PPI,Computational,,,,,
SPD_0196,SPD_0461,rplB,dnaJ,ppi,STRING,PPI,0.769,PPI,Computational,,,,,
SPD_0196,SPD_0679,rplB,trmD,ppi,STRING,PPI,0.785,PPI,Computational,,,,,
SPD_0196,SPD_0399,rplB,prfC,ppi,STRING,PPI,0.82,PPI,Computational,,,,,
SPD_0196,SPD_1338,rplB,atpH,ppi,STRING,PPI,0.824,PPI,Computational,,,,,
SPD_0196,SPD_1820,rplB,secE,ppi,STRING,PPI,0.843,PPI,Computational,,,,,
SPD_0196,SPD_0667,rplB,sodA,ppi,STRING,PPI,0.844,PPI,Computational,,,,,
SPD_0196,SPD_0479,rplB,nusA,ppi,STRING,PPI,0.845,PPI,Computational,,,,,
SPD_0196,SPD_1819,rplB,nusG,ppi,STRING,PPI,0.851,PPI,Computational,,,,,
SPD_0196,SPD_1458,rplB,relA,ppi,STRING,PPI,0.858,PPI,Computational,,,,,
SPD_0196,SPD_0214,rplB,adk,ppi,STRING,PPI,0.858,PPI,Computational,,,,,
SPD_0196,SPD_0584,rplB,hflX,ppi,STRING,PPI,0.864,PPI,Computational,,,,,
SPD_0196,SPD_0847,rplB,infC,ppi,STRING,PPI,0.866,PPI,Computational,,,,,
SPD_0196,SPD_0906,rplB,prfA,ppi,STRING,PPI,0.868,PPI,Computational,,,,,
SPD_0196,SPD_1101,rplB,ftsY,ppi,STRING,PPI,0.878,PPI,Computational,,,,,
SPD_0196,SPD_0658,rplB,prfB,ppi,STRING,PPI,0.908,PPI,Computational,,,,,
SPD_0196,SPD_1964,rplB,rpmG,ppi,STRING,PPI,0.909,PPI,Computational,,,,,
SPD_0196,SPD_1060,rplB,lepA,ppi,STRING,PPI,0.911,PPI,Computational,,,,,
SPD_0196,SPD_0442,rplB,pyrG,ppi,STRING,PPI,0.916,PPI,Computational,,,,,
SPD_0196,SPD_1790,rplB,rpmH,ppi,STRING,PPI,0.917,PPI,Computational,,,,,
SPD_0196,SPD_2041,rplB,tsf,ppi,STRING,PPI,0.919,PPI,Computational,,,,,
SPD_0196,SPD_1245,rplB,rpsU,ppi,STRING,PPI,0.92,PPI,Computational,,,,,
SPD_0196,SPD_1142,rplB,ffh,ppi,STRING,PPI,0.927,PPI,Computational,,,,,
SPD_0196,SPD_0863,rplB,smpB,ppi,STRING,PPI,0.931,PPI,Computational,,,,,
SPD_0196,SPD_1154,rplB,rpmE,ppi,STRING,PPI,0.937,PPI,Computational,,,,,
SPD_0196,SPD_1758,rplB,rpoC,ppi,STRING,PPI,0.944,PPI,Computational,,,,,
SPD_0196,SPD_0970,rplB,map,ppi,STRING,PPI,0.956,PPI,Computational,,,,,
SPD_0196,SPD_0395,rplB,efp,ppi,STRING,PPI,0.961,PPI,Computational,,,,,
SPD_0196,SPD_1759,rplB,rpoB,ppi,STRING,PPI,0.966,PPI,Computational,,,,,
SPD_0196,SPD_0401,rplB,rpmB,ppi,STRING,PPI,0.968,PPI,Computational,,,,,
SPD_0196,SPD_0732,rplB,rpsT,ppi,STRING,PPI,0.969,PPI,Computational,,,,,
SPD_0196,SPD_1896,rplB,gltX,ppi,STRING,PPI,0.97,PPI,Computational,,,,,
SPD_0196,SPD_1963,rplB,rpmF,ppi,STRING,PPI,0.97,PPI,Computational,,,,,
SPD_0196,SPD_0835,rplB,frr,ppi,STRING,PPI,0.972,PPI,Computational,,,,,
SPD_0196,SPD_1439,rplB,rpsO,ppi,STRING,PPI,0.973,PPI,Computational,,,,,
SPD_0196,SPD_0848,rplB,rpmI,ppi,STRING,PPI,0.978,PPI,Computational,,,,,
SPD_0196,SPD_0674,rplB,rpsP,ppi,STRING,PPI,0.981,PPI,Computational,,,,,
SPD_0196,SPD_0215,rplB,infA,ppi,STRING,PPI,0.982,PPI,Computational,,,,,
SPD_0196,SPD_1368,rplB,rpsR,ppi,STRING,PPI,0.982,PPI,Computational,,,,,
SPD_0196,SPD_0757,rplB,rpsA,ppi,STRING,PPI,0.982,PPI,Computational,,,,,
SPD_0196,SPD_0989,rplB,rplU,ppi,STRING,PPI,0.982,PPI,Computational,,,,,
SPD_0196,SPD_0206,rplB,rpsN,ppi,STRING,PPI,0.983,PPI,Computational,,,,,
SPD_0196,SPD_0211,rplB,rpmD,ppi,STRING,PPI,0.984,PPI,Computational,,,,,
SPD_0196,SPD_0204,rplB,rplX,ppi,STRING,PPI,0.984,PPI,Computational,,,,,
SPD_0196,SPD_0213,rplB,secY,ppi,STRING,PPI,0.984,PPI,Computational,,,,,
SPD_0196,SPD_0482,rplB,infB,ppi,STRING,PPI,0.984,PPI,Computational,,,,,
SPD_0196,SPD_2031,rplB,rplI,ppi,STRING,PPI,0.985,PPI,Computational,,,,,
SPD_0196,SPD_0219,rplB,rplQ,ppi,STRING,PPI,0.985,PPI,Computational,,,,,
SPD_0196,SPD_0201,rplB,rpmC,ppi,STRING,PPI,0.985,PPI,Computational,,,,,
SPD_0196,SPD_0991,rplB,rpmA,ppi,STRING,PPI,0.986,PPI,Computational,,,,,
SPD_0196,SPD_1370,rplB,rpsF,ppi,STRING,PPI,0.986,PPI,Computational,,,,,
SPD_0196,SPD_0218,rplB,rpoA,ppi,STRING,PPI,0.986,PPI,Computational,,,,,
SPD_0196,SPD_1148,rplB,rplS,ppi,STRING,PPI,0.988,PPI,Computational,,,,,
SPD_0196,SPD_0849,rplB,rplT,ppi,STRING,PPI,0.988,PPI,Computational,,,,,
SPD_0196,SPD_0209,rplB,rplR,ppi,STRING,PPI,0.988,PPI,Computational,,,,,
SPD_0196,SPD_0202,rplB,rpsQ,ppi,STRING,PPI,0.989,PPI,Computational,,,,,
SPD_0196,SPD_0550,rplB,rplK,ppi,STRING,PPI,0.989,PPI,Computational,,,,,
SPD_0196,SPD_0275,rplB,rpsI,ppi,STRING,PPI,0.989,PPI,Computational,,,,,
SPD_0196,SPD_1188,rplB,rplJ,ppi,STRING,PPI,0.989,PPI,Computational,,,,,
SPD_0196,SPD_0212,rplB,rplO,ppi,STRING,PPI,0.99,PPI,Computational,,,,,
SPD_0196,SPD_1187,rplB,rplL,ppi,STRING,PPI,0.991,PPI,Computational,,,,,
SPD_0196,SPD_0551,rplB,rplA,ppi,STRING,PPI,0.993,PPI,Computational,,,,,
SPD_0196,SPD_2042,rplB,rpsB,ppi,STRING,PPI,0.993,PPI,Computational,,,,,
SPD_0196,SPD_0251,rplB,rpsL,ppi,STRING,PPI,0.994,PPI,Computational,,,,,
SPD_0196,SPD_0274,rplB,rplM,ppi,STRING,PPI,0.994,PPI,Computational,,,,,
SPD_0196,SPD_0252,rplB,rpsG,ppi,STRING,PPI,0.994,PPI,Computational,,,,,
SPD_0196,SPD_0207,rplB,rpsH,ppi,STRING,PPI,0.995,PPI,Computational,,,,,
SPD_0196,SPD_0217,rplB,rpsK,ppi,STRING,PPI,0.995,PPI,Computational,,,,,
SPD_0196,SPD_0198,rplB,rplV,ppi,STRING,PPI,0.996,PPI,Computational,,,,,
SPD_0196,SPD_0208,rplB,rplF,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0196,SPD_0216,rplB,rpsM,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0196,SPD_0199,rplB,rpsC,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0196,SPD_0200,rplB,rplP,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_0196,SPD_0203,rplB,rplN,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_0196,SPD_0253,rplB,fusA,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_0196,SPD_0205,rplB,rplE,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_0196,SPD_0197,rplB,rpsS,ppi,STRING,PPI,0.999,PPI,Computational,,,,,
SPD_0196,SPD_0210,rplB,rpsE,ppi,STRING,PPI,0.999,PPI,Computational,,,,,
SPD_0197,SPD_1336,rpsS,atpG,ppi,STRING,PPI,0.709,PPI,Computational,,,,,
SPD_0197,SPD_0483,rpsS,rbfA,ppi,STRING,PPI,0.72,PPI,Computational,,,,,
SPD_0197,SPD_1337,rpsS,atpA,ppi,STRING,PPI,0.729,PPI,Computational,,,,,
SPD_0197,SPD_1285,rpsS,def,ppi,STRING,PPI,0.736,PPI,Computational,,,,,
SPD_0197,SPD_0658,rpsS,prfB,ppi,STRING,PPI,0.831,PPI,Computational,,,,,
SPD_0197,SPD_0214,rpsS,adk,ppi,STRING,PPI,0.835,PPI,Computational,,,,,
SPD_0197,SPD_1458,rpsS,relA,ppi,STRING,PPI,0.842,PPI,Computational,,,,,
SPD_0197,SPD_0479,rpsS,nusA,ppi,STRING,PPI,0.843,PPI,Computational,,,,,
SPD_0197,SPD_1820,rpsS,secE,ppi,STRING,PPI,0.844,PPI,Computational,,,,,
SPD_0197,SPD_0506,rpsS,pheT,ppi,STRING,PPI,0.844,PPI,Computational,,,,,
SPD_0197,SPD_0906,rpsS,prfA,ppi,STRING,PPI,0.85,PPI,Computational,,,,,
SPD_0197,SPD_1819,rpsS,nusG,ppi,STRING,PPI,0.856,PPI,Computational,,,,,
SPD_0197,SPD_1060,rpsS,lepA,ppi,STRING,PPI,0.858,PPI,Computational,,,,,
SPD_0197,SPD_1142,rpsS,ffh,ppi,STRING,PPI,0.866,PPI,Computational,,,,,
SPD_0197,SPD_1782,rpsS,ksgA,ppi,STRING,PPI,0.896,PPI,Computational,,,,,
SPD_0197,SPD_2041,rpsS,tsf,ppi,STRING,PPI,0.902,PPI,Computational,,,,,
SPD_0197,SPD_1964,rpsS,rpmG,ppi,STRING,PPI,0.914,PPI,Computational,,,,,
SPD_0197,SPD_0970,rpsS,map,ppi,STRING,PPI,0.929,PPI,Computational,,,,,
SPD_0197,SPD_1758,rpsS,rpoC,ppi,STRING,PPI,0.93,PPI,Computational,,,,,
SPD_0197,SPD_0678,rpsS,rimM,ppi,STRING,PPI,0.936,PPI,Computational,,,,,
SPD_0197,SPD_1790,rpsS,rpmH,ppi,STRING,PPI,0.939,PPI,Computational,,,,,
SPD_0197,SPD_0863,rpsS,smpB,ppi,STRING,PPI,0.939,PPI,Computational,,,,,
SPD_0197,SPD_0835,rpsS,frr,ppi,STRING,PPI,0.941,PPI,Computational,,,,,
SPD_0197,SPD_1245,rpsS,rpsU,ppi,STRING,PPI,0.951,PPI,Computational,,,,,
SPD_0197,SPD_0732,rpsS,rpsT,ppi,STRING,PPI,0.956,PPI,Computational,,,,,
SPD_0197,SPD_1154,rpsS,rpmE,ppi,STRING,PPI,0.959,PPI,Computational,,,,,
SPD_0197,SPD_1759,rpsS,rpoB,ppi,STRING,PPI,0.964,PPI,Computational,,,,,
SPD_0197,SPD_0401,rpsS,rpmB,ppi,STRING,PPI,0.964,PPI,Computational,,,,,
SPD_0197,SPD_1896,rpsS,gltX,ppi,STRING,PPI,0.965,PPI,Computational,,,,,
SPD_0197,SPD_0482,rpsS,infB,ppi,STRING,PPI,0.967,PPI,Computational,,,,,
SPD_0197,SPD_0757,rpsS,rpsA,ppi,STRING,PPI,0.967,PPI,Computational,,,,,
SPD_0197,SPD_0847,rpsS,infC,ppi,STRING,PPI,0.972,PPI,Computational,,,,,
SPD_0197,SPD_1963,rpsS,rpmF,ppi,STRING,PPI,0.973,PPI,Computational,,,,,
SPD_0197,SPD_0395,rpsS,efp,ppi,STRING,PPI,0.976,PPI,Computational,,,,,
SPD_0197,SPD_0674,rpsS,rpsP,ppi,STRING,PPI,0.979,PPI,Computational,,,,,
SPD_0197,SPD_0213,rpsS,secY,ppi,STRING,PPI,0.979,PPI,Computational,,,,,
SPD_0197,SPD_0991,rpsS,rpmA,ppi,STRING,PPI,0.979,PPI,Computational,,,,,
SPD_0197,SPD_0989,rpsS,rplU,ppi,STRING,PPI,0.98,PPI,Computational,,,,,
SPD_0197,SPD_0848,rpsS,rpmI,ppi,STRING,PPI,0.981,PPI,Computational,,,,,
SPD_0197,SPD_1148,rpsS,rplS,ppi,STRING,PPI,0.981,PPI,Computational,,,,,
SPD_0197,SPD_1187,rpsS,rplL,ppi,STRING,PPI,0.981,PPI,Computational,,,,,
SPD_0197,SPD_0218,rpsS,rpoA,ppi,STRING,PPI,0.982,PPI,Computational,,,,,
SPD_0197,SPD_0212,rpsS,rplO,ppi,STRING,PPI,0.983,PPI,Computational,,,,,
SPD_0197,SPD_0219,rpsS,rplQ,ppi,STRING,PPI,0.983,PPI,Computational,,,,,
SPD_0197,SPD_0204,rpsS,rplX,ppi,STRING,PPI,0.983,PPI,Computational,,,,,
SPD_0197,SPD_0211,rpsS,rpmD,ppi,STRING,PPI,0.983,PPI,Computational,,,,,
SPD_0197,SPD_0201,rpsS,rpmC,ppi,STRING,PPI,0.984,PPI,Computational,,,,,
SPD_0197,SPD_2031,rpsS,rplI,ppi,STRING,PPI,0.986,PPI,Computational,,,,,
SPD_0197,SPD_0550,rpsS,rplK,ppi,STRING,PPI,0.986,PPI,Computational,,,,,
SPD_0197,SPD_1370,rpsS,rpsF,ppi,STRING,PPI,0.986,PPI,Computational,,,,,
SPD_0197,SPD_1188,rpsS,rplJ,ppi,STRING,PPI,0.987,PPI,Computational,,,,,
SPD_0197,SPD_0209,rpsS,rplR,ppi,STRING,PPI,0.987,PPI,Computational,,,,,
SPD_0197,SPD_0253,rpsS,fusA,ppi,STRING,PPI,0.988,PPI,Computational,,,,,
SPD_0197,SPD_0849,rpsS,rplT,ppi,STRING,PPI,0.99,PPI,Computational,,,,,
SPD_0197,SPD_0198,rpsS,rplV,ppi,STRING,PPI,0.99,PPI,Computational,,,,,
SPD_0197,SPD_1368,rpsS,rpsR,ppi,STRING,PPI,0.991,PPI,Computational,,,,,
SPD_0197,SPD_0215,rpsS,infA,ppi,STRING,PPI,0.993,PPI,Computational,,,,,
SPD_0197,SPD_0551,rpsS,rplA,ppi,STRING,PPI,0.993,PPI,Computational,,,,,
SPD_0197,SPD_0274,rpsS,rplM,ppi,STRING,PPI,0.994,PPI,Computational,,,,,
SPD_0197,SPD_0275,rpsS,rpsI,ppi,STRING,PPI,0.996,PPI,Computational,,,,,
SPD_0197,SPD_0205,rpsS,rplE,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0197,SPD_0206,rpsS,rpsN,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0197,SPD_0251,rpsS,rpsL,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0197,SPD_0200,rpsS,rplP,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0197,SPD_0203,rpsS,rplN,ppi,STRING,PPI,0.997,PPI,Computational,,,,,
SPD_0197,SPD_1439,rpsS,rpsO,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_0197,SPD_0208,rpsS,rplF,ppi,STRING,PPI,0.998,PPI,Computational,,,,,
SPD_0197,SPD_2042,rpsS,rpsB,ppi,STRING,PPI,0.999,PPI,Computational,,,,,
SPD_0197,SPD_0217,rpsS,rpsK,ppi,STRING,PPI,0.999,PPI,Computational,,,,,
